Time (Day);ProduktA;ProduktB;ProduktC;ProduktD;
404;1119,68;2537,29;2818,01;2948,92;
405;1135,67;2562,58;2940,59;2960;
406;1129,02;2559,28;2633,4;2949,82;
407;1110,2;2539,59;2251,24;2925,74;
408;1130,28;2568,17;2686,53;2938,49;
409;1147,4;2580,56;2891,28;2951,61;
410;1159,28;2584,79;2934,72;2962,19;
411;1135,07;2557,77;2364,78;2938,09;
412;1140,67;2566,21;2552,55;2941,32;
413;1154,76;2584,52;2808,29;2954,7;
414;1168,63;2602,26;2955,7;2970,24;
415;1179,3;2615,39;3002,22;2985,19;
416;1187,92;2625,49;2080,04;3000,56;
417;1165,14;2595,27;2042,57;2986,15;
418;1167,36;2595,76;2408,93;2994,23;
419;1163,29;2588,09;2492,6;2996,86;
420;1165,14;2587,44;2636,43;3005,88;
421;1141,74;2554,14;2293,48;2990,67;
422;1124,27;2526,99;2197,88;2979,41;
423;1138,65;2539,49;2683,19;2999,81;
424;1110,29;2498,18;2235,27;2980,03;
425;1084,44;2459,05;2015,93;2959,67;
426;1092,92;2463,12;2460,12;2971,71;
427;1081,33;2442,43;2370,84;2965,87;
428;1085,05;2441,66;2572,91;2974,73;
429;1098,23;2454,24;2842,44;2994,45;
430;1109,37;2465,64;2969,92;3014,89;
431;1109,84;2465,03;2863,36;3025,68;
432;1092,42;2442,94;2488,63;3018;
433;1073,28;2419,07;2229,53;3005,55;
434;1086,63;2437,19;2608,52;3022,95;
435;1085,58;2438,67;2568,63;3027,4;
436;1075,41;2429,29;2387,62;3022,19;
437;1068,68;2424,49;2338,97;3018,96;
438;1051,18;2406,21;2122,04;3003,69;
439;1031,32;2384,86;1940,78;2983,11;
440;1038,59;2398,19;2272,68;2986,71;
441;1055,47;2424,68;2617,53;3001,2;
442;1058,61;2434,69;2585,36;3004,05;
443;1039,13;2416,12;2183,18;2983,79;
444;1032,95;2413,85;2167,73;2973,63;
445;1031,53;2417,69;2220,89;2966,59;
446;1051,36;2448,96;2592,61;2980,03;
447;1056,43;2462,26;2550,46;2980,72;
448;1053,09;2464,57;2387,71;2973,03;
449;1048,22;2464,16;2268,36;2962,8;
450;1055,18;2478,24;2390,74;2963,08;
451;1082,7;2554,86;2489,85;2976,93;
452;1075,11;2545,34;2288,44;2965,1;
453;1080,53;2543,82;2387,55;2964,49;
454;1096;2545,2;2612,79;2974,31;
455;1082,07;2531,29;2244;2955,75;
456;1091,98;2546,06;2432,24;2958,48;
457;1089,07;2543,67;2320,16;2948,93;
458;1111,94;2570,87;2702,43;2965,17;
459;1125,01;2583,04;2766,67;2974,64;
460;1105,58;2555,09;2266,33;2952,67;
461;1088,08;2527,85;2018;2929,78;
462;1072,53;2501,77;1897,98;2906,17;
463;1100,03;2529,46;2551,93;2924,4;
464;1084,75;2503,27;2204,66;2903,36;
465;1095,56;2509,12;2459,65;2907,25;
466;1084,2;2486,65;2243,99;2891,13;
467;1105,53;2505,46;2680,19;2907,2;
468;1102,93;2494,99;2528,05;2902,21;
469;1117,52;2507,02;2733,09;2914,06;
470;1101,55;2480,98;2342,56;2897,18;
471;1112,61;2489,44;2575,84;2905,4;
472;1120,98;2495,59;2667,18;2912,81;
473;1115,28;2484,99;2483,35;2906,96;
474;1117,23;2484,56;2514,4;2908,36;
475;1123,4;2490,38;2607,01;2914,63;
476;1104,64;2465,24;2245,52;2896,84;
477;1101,52;2460,17;2298,85;2892,36;
478;1084,8;2438,38;2094,63;2874,01;
479;1077,88;2429,11;2140,19;2863,87;
480;1080,51;2432,57;2323,04;2863,08;
481;1065,5;2414,39;2128,5;2845,3;
482;1075,26;2427,83;2438,33;2851,39;
483;1094,47;2454,65;2776,98;2869,28;
484;1113,84;2483,22;2984,17;2890,87;
