Time (Day);ProduktA;ProduktB;ProduktC;ProduktD;
141;5443,2;12583,8;4766,15;58197,9;
142;5573,31;12762,1;5623,27;58562,7;
143;5659,06;12838,7;5823,38;58817,2;
144;5688,45;12840,3;5586,32;58889;
145;5673,34;12837,7;5176,89;58793;
146;5601,33;12755,4;4567,3;58452;
147;5566,87;12712,1;4467,27;58222,4;
148;5609,46;12761,3;4919,5;58288;
149;5561,83;12691,4;4579,9;58023,3;
150;5516,78;12618;4422,48;57758,6;
151;5658,49;13156,6;4993,08;58103,3;
152;5574,17;13007,4;4488,5;57773,6;
153;5494,27;12863,9;4216;57420;
154;5407,72;12712,2;3987,37;57000,3;
155;5501,51;12790,3;5061,64;57281,2;
156;5532,32;12795,7;5248,86;57376,5;
157;5455,43;12668,4;4630,69;57058,4;
158;5350,77;12492,7;4098,39;56600,4;
159;5327;12411;4322,86;56423,9;
160;5320,71;12349,4;4543,71;56314,8;
161;5305,57;12277,8;4584,42;56169,8;
162;5277,08;12189,7;4512,03;55973;
163;5206,76;12048,6;4184,19;55603,2;
164;5320,18;12142,9;5228,32;55949,7;
165;5346,34;12136,2;5226,03;56008,3;
166;5401,78;12173,9;5425,46;56196,6;
167;5311,58;12033,9;4552,1;55816,4;
168;5236,71;11916,1;4136,51;55435,9;
169;5177,66;11822,5;3968;55068,6;
170;5321,31;11993,9;5205,34;55485,2;
171;5271,02;11930,5;4600,91;55200,2;
172;5276,24;11941,7;4637,79;55114;
173;5223,03;11883,6;4267,87;54798,9;
174;5221,94;11895,8;4395,09;54664,9;
175;5207,58;11897,6;4354,71;54473,7;
176;5223,63;11944,2;4512,67;54393,4;
177;5263,74;12026;4769,61;54427,7;
178;5208,09;11990,5;4267,36;54095,7;
179;5308,18;12154,2;5033,45;54368,3;
180;5438,53;12363,3;5681,52;54827,3;
181;5359,84;12311,9;4653,64;54509,9;
182;5292,24;12271,1;4136,89;54183,9;
183;5292,6;12313,3;4280,96;54093,5;
184;5431,53;12530,8;5294,81;54575,5;
185;5465,33;12602;5169,16;54715,1;
186;5396,09;12555,2;4421,59;54458,5;
187;5453,11;12645,3;4872,09;54689,4;
188;5556,68;12667,1;5457,27;55153,5;
189;5573,37;12676,5;5218,32;55327,6;
190;5535,7;12662;4723,64;55290,1;
191;5624,91;12749,4;5319,29;55761,8;
192;5608,1;12747,5;4965,42;55868,9;
193;5569,65;12708,5;4623,27;55883,8;
194;5581,13;12723,6;4769,71;56091,4;
195;5682,06;12849;5480,45;56694,6;
196;5774,42;12964,6;5865,44;56844,4;
197;5865,19;13015,1;6115,39;56853,5;
198;5824,38;12965,5;4116,03;56858,5;
199;5812,37;12946,7;4585,75;56864,8;
200;5759,13;12871,5;4529,84;56855,9;
201;5714,92;12803;4528,18;56859,7;
202;5649,5;12702,5;4370,96;56883,9;
203;5657,78;12690,2;4782,43;56892,7;
204;5716,96;12742,1;5386,55;56886,3;
205;5606,21;12578,9;4605,4;56818,8;
206;5489,64;12403,5;4125,55;56692,9;
207;5434,48;12303,1;4248,39;56776,8;
208;5411,75;12244,6;4516,44;56893,8;
209;5489,43;12317,4;5335,29;56910,1;
210;5539,77;12362,5;5627,97;56946,5;
211;5581,34;12401,4;5766,77;56988,9;
212;5460,38;12238,5;4753,84;56885,3;
213;5347,83;12086,8;4201,36;56742,7;
214;5411,44;12161,8;5031,34;57121,7;
215;5426,48;12184,1;5146,85;57180,4;
216;5489,91;12273,7;5540,46;57245,5;
217;5485,38;12282,7;5319,09;57334,5;
218;5528,97;12355,7;5536,55;57425,8;
219;5491,94;12331,3;5111,94;57512,9;
220;5497,93;12364,9;5137,37;57595,9;
221;5585,13;12505,5;5691,68;57675;
222;5607,48;12568,8;5573,32;57749,8;
223;5629,09;12632,2;5515,36;57821;
224;5537,69;12551,5;4720,5;57723,2;
225;5532,71;12575,9;4845,37;57927;
226;5436;12481,5;4275,93;57756,1;
227;5458,79;12534;4738,5;58019,3;
228;5483,85;12587,4;5017,96;58099,3;
229;5501,58;12628,8;5141,62;58149,3;
230;5556,63;12714,3;5486,43;58202;
231;5533,39;12698,7;5163,69;58252,9;
232;5419,31;12562,2;4363,62;58024,6;
233;5447,7;12600,4;4842,59;58307;
234;5361,38;12490,5;4316,91;58141,5;
235;5383,17;12511,9;4731,73;58370,9;
236;5339,05;12447;4512,4;58351,5;
237;5394,77;12504,2;5066,28;58496,6;
238;5484,21;12604,2;5622,72;58547,8;
239;5583,04;12718,8;6016,93;58600,5;
240;5624,9;12763;5882,7;58654,6;
241;5692,2;12840,6;4428,73;58710;
242;5588,06;12700,9;4114,85;58526,8;
243;5550,35;12641,1;4306,89;58537,8;
244;5544,05;12619,4;4576,36;58648,5;
245;5587,19;12659,6;5045,12;58904,6;
246;5618,68;12685,1;5244,56;58956,9;
247;5651,35;12711,7;5390,05;59015,8;
248;5612,15;12645,9;5016,79;59064;
249;5534,31;12528,9;4543,08;58941,6;
250;5545,61;12523,5;4861,21;59139,8;
251;5568,56;12535,1;5112,22;59227,7;
252;5625,83;12592,7;5496,74;59285,4;
253;5529,83;12457,6;4694,12;59097,3;
254;5440,33;12327,5;4282,38;58889;
255;5332,47;12171,9;3900,95;58560,3;
256;5249,75;12047,5;3813,34;58274,9;
257;5350,62;12157,9;4978,39;58698,9;
258;5255,41;12025,6;4313,72;58395,9;
259;5204,26;11948;4236,65;58228,3;
260;5171,39;11895,7;4299,14;58111,7;
261;5088,82;11783,5;3970,47;57772,8;
262;5172,81;11886,9;4874,25;58057,7;
263;5148,21;11861,8;4627,25;57938,9;
264;5275,16;12033,7;5514,05;58420,9;
265;5204,25;11963,2;4678,18;58160,6;
266;5158,07;11925,6;4349,74;57939;
267;5164,47;11957,6;4485,14;57884,4;
268;5287,8;12144,1;5321,72;58287,7;
269;5374,35;12291,5;5554,94;58599,5;
270;5396,31;12361,5;5261,73;58678,1;
271;5478,9;12508,8;5529,4;59005,7;
272;5568,97;12668,4;5746,68;59395,1;
273;5590,76;12639,3;5417,79;59535,4;
274;5593,04;12593,2;5099,78;59582,8;
275;5702,99;12592,7;5659,99;59815,5;
276;5786,86;12621;5834,14;59874,8;
277;5843,98;12657,3;5788,59;59916,2;
278;5900,47;12715;5216,04;59942,8;
279;5843,83;12694,4;4787,65;59859,9;
280;5732,51;12589,7;4167,9;59526,7;
281;5822,73;12730,1;5165,61;59960;
282;5899,41;12854,3;5664,66;60017,4;
283;5944,41;12940;5783,66;60016,3;
284;5940,33;12964,3;5571,71;60028,1;
285;6001,39;13029,8;5940,89;60034;
286;5874,67;12900,4;4877,57;59803,8;
287;5750,26;12767,2;4308,89;59519,1;
288;5707,93;12731,1;4521,55;59519,4;
289;5673,64;12700,5;4692,71;59561,2;
290;5625,96;12647,8;4707,63;59562,9;
291;5565,8;12574;4638,93;59517,6;
292;5528,82;12524,8;4770,4;59567,7;
293;5586,73;12594,6;5488,74;60008,9;
294;5519,47;12507,3;5047,17;59986,9;
295;5482,97;12456,8;4992,49;60056,1;
296;5535,94;12519,7;5552,23;60266,5;
297;5419,75;12369,5;4712,49;60015,9;
298;5316,92;12232,7;4290,58;59743,4;
299;5362,93;12283,7;5014,77;60012,2;
300;5370,68;12289;5153,59;60155,9;
301;5403,3;12750,1;4766,23;60252,9;
302;5459,5;12794,7;5369,01;60589;
303;5362,51;12652,2;4658,85;60344,3;
304;5394,99;12677,5;5095,87;60555,5;
305;5282,19;12525,4;4316,52;60173,4;
306;5365,72;12624,2;5166,12;60509,9;
307;5451,1;12733,2;5649;60847,6;
308;5359,09;12609;4727,6;60548,1;
309;5458,19;12716,9;5498,65;60912,5;
310;5515,88;12771,4;5654,74;60945,3;
311;5548,7;12792,6;5586,97;60978,3;
312;5491,44;12698;4928,07;60812,3;
313;5581,01;12785,9;5539,85;61027,6;
314;5470,76;12619,1;4541,2;60641,2;
315;5560,4;12701,6;5308,11;60990;
316;5475,51;12563,1;4564,38;60677,4;
317;5423,18;12460,9;4359,87;60445,2;
318;5541,2;12573,3;5396,61;60881,3;
319;5637,76;12664,3;5856,73;61195,6;
320;5600,31;12588;5250;61130;
321;5497,07;12427,9;4460,83;60765,6;
322;5554,73;12470,5;5097,15;60997,2;
323;5590,31;12490,8;5303,4;61170,9;
324;5492,98;12347,1;4512,91;60812;
325;5468,27;12294,9;4549,5;60690,2;
326;5481,57;12292,8;4832,82;60718,3;
327;5581;12404,8;5587,68;61115,4;
328;5622,81;12452,5;5640,35;61335,7;
329;5607,05;12432,2;5303,97;61343,8;
330;5690,59;12541,4;5805,27;61548,4;
331;5715,27;12583,3;5702,19;61612;
332;5697,24;12575,8;5358,91;61631,4;
333;5786,13;12707,6;5888,32;61732,1;
334;5689,14;12607,5;4947,03;61443,2;
335;5765,75;12726,1;5594,28;61804,5;
336;5647,52;12600,1;4646,4;61418,8;
337;5650,31;12623,3;4927,42;61461,4;
338;5545,4;12508,6;4356,36;61077,8;
339;5616,55;12614;5215,81;61361,7;
340;5641,93;12662,5;5415,76;61521,4;
341;5639,7;12676;5357,13;61590,5;
342;5711,85;12782,3;5853,18;61974,6;
343;5752,66;12850,7;5938,58;62016,2;
344;5667,92;12758,6;5150,17;61818,9;
345;5659,7;12760,1;5200,33;61873,1;
346;5737,46;12869,4;5803,71;62118,3;
347;5636,08;12750,9;4939,07;61831,2;
348;5568,82;12669,2;4666,47;61623;
349;5510,49;12593,1;4558,49;61418,5;
350;5551,45;12638,4;5163,92;61596,6;
351;5568,9;12654,1;5346,61;61710,2;
352;5532,11;12599,6;5087,18;61615,8;
353;5450,06;12483,3;4639,78;61322,2;
354;5436,75;12450,5;4831,76;61260,4;
355;5477,6;12486,9;5287,08;61409,3;
356;5387,61;12359;4642,69;61042,6;
357;5373,61;12324,8;4773;60926,6;
358;5386,29;12324,9;5015,19;60912,7;
359;5480,21;12430,6;5699;61237,5;
360;5511,7;12463;5667,37;61358,1;
361;5516,68;12464,9;5473,32;61377,9;
362;5488,6;12426,1;5140,67;61256,2;
363;5461,69;12390,2;4938,28;61105,1;
364;5480,09;12413,7;5105,35;61104,8;
365;5494,16;12434,8;5155,26;61082,5;
366;5600,47;12575,5;5815,37;61439,4;
367;5680,52;12687,6;6039,21;61749,6;
368;5723,28;12755,6;5396,98;61948;
369;5721,34;12768,3;5333,5;61978,5;
370;5785,99;12866,3;5734,37;62267,1;
371;5762,35;12853,9;5361,5;62224,3;
372;5796,77;12914;5538,43;62393,2;
373;5678,44;12778,2;4610,31;61956,7;
374;5673,94;12779,6;4851,58;61917,6;
375;5651,49;12755;4869,38;61814,9;
376;5619,8;12715;4820,6;61673,1;
377;5556,18;12629,7;4585,65;61398,1;
378;5637,91;12725,1;5440,64;61695,7;
379;5629,69;12706,5;5342,05;61696,9;
380;5622,4;12687,7;5300,05;61705,3;
381;5605,57;12655,5;5214,82;61676,2;
382;5494,66;12501,7;4521,99;61255,5;
383;5517,17;12513,9;5008,94;61313,9;
384;5474,62;12445,3;4822,34;61119,9;
385;5380,57;12309,4;4356,95;60695,9;
386;5293,22;12178,8;4114,74;60248,6;
387;5353,95;12235,3;4957,23;60362,6;
388;5414,24;12295,9;5432,71;60520,3;
389;5390,25;12254,8;5131,88;60365,4;
390;5439;12308,3;5455,5;60487,9;
391;5445,08;12312,4;5350,46;60457,6;
392;5388,67;12240,7;4851,61;60157;
393;5377,29;12228,9;4836,41;59981,5;
394;5306,3;12144;4395,93;59537,7;
395;5357,95;12215,3;4955,58;59542,9;
396;5367,25;12237,6;4976,34;59398,3;
397;5453,46;12360,4;5515,65;59569,1;
398;5428,12;12345,5;5082,04;59332,7;
399;5366,79;12285;4587,64;58924;
400;5396,4;12339,3;4905,54;58839,1;
401;5441,04;12415,9;5169,71;58819,8;
402;5502,39;12516,3;5435,59;58886,3;
403;5527,73;12572,9;5353,42;58833;
404;5598,39;12686,5;5636,03;58978,5;
405;5678,33;12812,9;5881,19;59200;
406;5645,11;12796,4;5266,8;58996,4;
407;5551,02;12698;4502,48;58514,8;
408;5651,4;12840,8;5373,06;58769,9;
409;5737;12902,8;5782,57;59032,2;
410;5796,38;12924;5869,44;59243,9;
411;5675,37;12788,8;4729,56;58761,8;
412;5703,33;12831;5105,1;58826,4;
413;5773,79;12922,6;5616,58;59094,1;
414;5843,15;13011,3;5911,41;59404,9;
415;5896,48;13077;6004,43;59703,8;
416;5939,58;13127,4;4160,07;60011,3;
417;5825,7;12976,3;4085,15;59723;
418;5836,78;12978,8;4817,86;59884,6;
419;5816,44;12940,4;4985,2;59937,3;
420;5825,72;12937,2;5272,86;60117,7;
421;5708,7;12770,7;4586,96;59813,4;
422;5621,35;12634,9;4395,76;59588,3;
423;5693,23;12697,4;5366,38;59996,1;
424;5551,45;12490,9;4470,54;59600,6;
425;5422,2;12295,3;4031,86;59193,4;
426;5464,61;12315,6;4920,24;59434,2;
427;5406,63;12212,1;4741,68;59317,5;
428;5425,23;12208,3;5145,83;59494,6;
429;5491,14;12271,2;5684,89;59889;
430;5546,84;12328,2;5939,84;60297,8;
431;5549,18;12325,1;5726,72;60513,6;
