Time (Day);ProduktA;ProduktB;ProduktC;ProduktD;
298;1154,19;2561,58;2869,48;3221,69;
299;1121,44;2524,37;2646,21;3087,72;
300;1146,12;2927,41;2189,44;3038,66;
301;1171,26;2580,98;2985,9;3276,3;
302;1022,9;2412,39;1974,34;2684,6;
303;1139,08;2544,41;2766,44;3159,87;
304;992,726;2378,1;1768,59;2561,15;
305;1174,49;2584,64;3007,86;3304,72;
306;1183;2594,32;3065,94;3292,45;
307;1012,46;2400,52;1903,1;2641,86;
308;1193,11;2605,81;3134,85;3324,28;
309;1159,46;2567,57;2905,41;2975,97;
310;1138,07;2543,27;2759,6;2978,06;
311;1046,41;2439,1;2134,58;2780,75;
312;1184,45;2595,97;3075,81;3173,28;
313;993,121;2378,55;1771,28;2562,77;
314;1178,83;2589,58;3037,5;3322,5;
315;1013,51;2401,72;1910,32;2646,19;
316;1038,06;2429,61;2077,68;2746,61;
317;1205,11;2619,45;3216,67;3430;
318;1196,57;2609,74;3158,42;3287,02;
319;1073,84;2470,27;2321,63;2892,98;
320;1002,59;2389,31;1835,83;2601,5;
321;1153,79;2561,12;2866,73;3220,04;
322;1137,37;2542,47;2754,83;3152,9;
323;1006,31;2393,54;1861,21;2616,73;
324;1069,65;2465,51;2293,04;2875,82;
325;1108,52;2509,68;2558,08;3034,85;
326;1198,45;2611,88;3171,27;3402,76;
327;1150,82;2557,75;2846,51;3207,91;
328;1097,62;2497,3;2483,8;2990,28;
329;1195,82;2608,88;3153,28;3190,85;
330;1143,93;2549,93;2799,55;3045,63;
331;1101,15;2501,3;2507,82;3004,69;
332;1203,97;2618,14;3208,86;3091,48;
333;1027,09;2417,15;2002,87;2701,72;
334;1191,05;2603,46;3120,77;3372,46;
335;1004,56;2391,54;1849,26;2609,56;
336;1115,29;2517,37;2604,22;3062,53;
337;1010,92;2398,77;1892,64;2635,59;
338;1178,85;2589,61;3037,63;3322,58;
339;1145,15;2551,31;2807,85;3184,71;
340;1121,89;2524,88;2649,26;3089,55;
341;1198,94;2612,44;3174,61;3404,77;
342;1175,09;2585,33;3011,99;3044,84;
343;1053,2;2446,81;2180,88;2808,53;
344;1118,37;2520,87;2625,24;3075,15;
345;1203,19;2617,26;3203,55;3265,33;
346;1032,12;2422,87;2037,21;2722,33;
347;1055,55;2449,49;2196,93;2818,16;
348;1059,7;2454,21;2225,26;2835,16;
349;1156,42;2564,11;2884,67;3230,8;
350;1138,82;2544,11;2764,65;3158,79;
351;1087,37;2485,65;2413,88;2948,33;
352;1040,77;2432,7;2096,19;2757,71;
353;1101,74;2501,98;2511,87;3007,12;
354;1154,44;2561,87;2871,2;3222,72;
355;1026,54;2416,53;1999,15;2699,49;
356;1092,91;2491,94;2451,65;2970,99;
357;1118,87;2521,45;2628,69;3077,21;
358;1201,41;2615,23;3191,4;3414,84;
359;1146,62;2552,98;2817,87;3190,72;
360;1120,48;2523,27;2639,64;3083,78;
361;1085,92;2484;2404,01;2942,4;
362;1080,63;2477,99;2367,94;2920,77;
363;1119,98;2522,7;2636,21;3081,73;
364;1115,05;2517,1;2602,58;3061,55;
365;1208,2;2622,96;3237,74;3442,64;
366;1192,62;2605,25;3131,53;3378,92;
367;1162,4;2570,91;2377,38;3255,29;
368;1119,8;2522,5;2635,01;3081;
369;1183,25;2594,6;3067,62;3340,57;
370;1099,17;2499,05;2494,31;2996,59;
371;1152,46;2559,61;2857,68;3214,61;
372;1003,36;2390,18;1841,1;2604,66;
373;1106,81;2507,74;2546,42;3027,85;
374;1091,73;2490,6;2443,59;2966,16;
375;1083,27;2480,98;2385,91;2931,54;
376;1052,39;2445,89;2175,36;2805,21;
377;1195,01;2607,97;3147,82;3388,69;
378;1117,85;2520,29;2621,73;3073,04;
379;1118,92;2521,5;2629,02;3077,41;
380;1109,5;2510,8;2564,79;3038,88;
381;1014,14;2402,43;1914,58;2648,75;
382;1136,37;2541,32;2747,95;3148,77;
383;1073,29;2469,65;2317,87;2890,72;
384;1018,71;2407,63;1945,78;2667,47;
385;1017,32;2406,04;1936,27;2661,76;
386;1158,65;2566,64;2899,86;3239,91;
387;1166,6;2575,68;2954,1;3272,46;
388;1087,61;2485,92;2415,52;2949,31;
389;1157,14;2564,93;2889,56;3233,74;
390;1118;2520,45;2622,72;3073,63;
391;1052,54;2446,06;2176,38;2805,83;
392;1086,89;2485,1;2410,61;2946,37;
393;1023,4;2412,95;1977,72;2686,63;
394;1137,78;2542,94;2757,62;3154,57;
395;1099,79;2499,76;2498,55;2999,13;
396;1177,36;2587,91;3027,48;3316,49;
397;1074,22;2470,7;2324,21;2894,53;
398;1033,5;2424,44;2046,62;2727,97;
399;1116,39;2518,62;2611,72;3067,03;
400;1131,82;2536,16;2716,94;3130,17;
401;1151,44;2558,46;2850,73;3210,44;
402;1119,89;2522,6;2635,63;3081,38;
403;1167,37;2576,55;2959,32;3275,59;
404;1182,6;2593,86;3063,17;3337,9;
405;1074,51;2471,03;2326,21;2895,73;
406;1007,46;2394,85;1869,08;2621,45;
407;1191,2;2603,64;3121,82;3373,09;
408;1187,42;2543,71;3096,04;3357,62;
409;1170,13;2514,58;2978,16;3286,89;
410;996,576;2382,47;1794,84;2576,9;
411;1135,25;2540,05;2740,32;3144,19;
412;1182,72;2594;3064,03;3338,42;
413;1188,46;2600,52;3103,12;3361,87;
414;1180,48;2591,46;3048,73;3329,24;
415;1177,61;2588,19;1157,86;3317,49;
416;1027,42;2417,52;2005,11;2703,07;
417;1140,38;2545,88;2775,29;3165,17;
418;1111,19;2512,71;2576,27;3045,76;
419;1141,11;2546,71;2780,27;3168,16;
420;1019,41;2408,42;1950,53;2670,32;
421;1041,67;2433,71;2102,28;2761,37;
422;1198,05;2611,42;3168,5;3401,1;
423;995,479;2381,23;1787,35;2572,41;
424;996,833;2382,76;1796,59;2577,95;
425;1159,3;2567,39;2904,31;3242,59;
426;1067,96;2463,59;2281,56;2868,93;
427;1140,33;2545,83;2774,99;3164,99;
428;1189,76;2602;3111,98;3367,19;
429;1187,62;2599,57;3097,4;3358,44;
430;1137,66;2542,8;2756,8;3145,19;
431;1043,37;2435,65;2113,9;2768,34;
432;1022,33;2411,74;1970,42;2682,25;
433;1171,5;2581,25;2987,52;3292,51;
434;1104,21;2504,79;2528,73;3017,24;
435;1056,97;2451,1;2206,61;2823,96;
436;1069,25;2465,05;2290,32;2874,19;
437;1012,75;2400,85;1905,11;2643,07;
438;991,396;2376,59;1759,52;2555,71;
439;1115,34;2517,43;2604,59;3062,75;
440;1167,81;2577,06;2962,37;3277,42;
441;1107,8;2508,87;2553,19;3031,92;
442;994,548;2380,17;1781,01;2568,6;
