Time (Day);ProduktA;ProduktB;ProduktC;ProduktD;
294;-28,0457;-355,73;0;87,2016;
295;-31,9746;-362,522;0;87,4218;
296;-26,3394;-353,058;0;100,922;
297;-35,9218;-369,37;0;67,7313;
298;-44,7945;-384,256;0;34,2104;
299;-41,1101;-377,857;0;56,6651;
300;-39,3551;-374,422;0;66,1377;
301;-34,4027;-309,015;0;72,3704;
302;-27,9951;-297,458;0;100,2;
303;-34,0998;-306,684;0;68,5736;
304;-26,5303;-292,003;0;84,4785;
305;-34,5162;-303,798;0;40,4532;
306;-24,4811;-284,771;0;70,755;
307;-14,2468;-278,126;0;100,981;
308;-22,1913;-301,888;0;67,5716;
309;-10,1304;-290,583;0;102,403;
310;-2,08409;-285,774;0;102,194;
311;6,07966;-280,046;0;102,185;
312;3,40579;-292,908;0;82,6722;
313;12,8291;-285,51;0;102,161;
314;4,95944;-306,999;0;58,3935;
315;13,679;-300,068;0;90,7095;
316;4,71279;-322,953;0;55,0485;
317;-2,45518;-342,288;0;28,3769;
318;8,2272;-330,31;0;71,2978;
319;16,2638;-322,428;0;101,283;
320;14,2326;-330,46;0;90,5201;
321;3,28347;-353,111;0;49,8903;
322;9,15195;-345,837;0;70,6296;
323;14,4257;-338,292;0;82,9744;
324;4,23279;-356,46;0;42,9255;
325;-1,55781;-366,562;0;27,7302;
326;-2,71224;-367,751;0;30,3478;
327;7,19166;-348,808;0;68,0745;
328;11,1793;-339,26;0;84,6271;
329;9,13547;-339,39;0;80,9146;
330;18,8573;-318,472;0;95,4374;
331;23,8854;-304,831;0;95,2737;
332;24,3687;-298,418;0;90,8515;
333;33,1453;-277,841;0;95,9386;
334;23,3978;-288,845;0;60,9728;
335;30,3613;-271,293;0;95,013;
336;17,0053;-288,803;0;51,0186;
337;14,2286;-288,696;0;53,885;
338;1,37582;-306,153;0;15,2177;
339;3,53848;-298,94;0;43,0691;
340;4,27087;-294,47;0;55,5623;
341;1,1449;-297,521;0;58,8675;
342;8,08878;-283,658;0;95,5165;
