Time (Day);ProduktA;ProduktB;ProduktC;ProduktD;
288;22;18;8;12;
289;22;18;8;12;
290;22;18;8;12;
291;22;18;8;12;
292;22;18;8;12;
293;22;18;8;12;
294;22;18;8;12;
295;22;18;8;12;
296;22;18;8;12;
297;22;18;8;12;
298;22;18;8;12;
299;22;18;8;12;
300;22;18;8;12;
301;22;18;8;12;
302;22;18;8;12;
303;22;18;8;12;
304;22;18;8;12;
305;22;18;8;12;
306;22;18;8;12;
307;22;18;8;12;
308;22;18;8;12;
309;22;18;8;12;
310;22;18;8;12;
311;22;18;8;12;
312;22;18;8;12;
313;22;18;8;12;
314;22;18;8;12;
315;22;18;8;12;
316;22;18;8;12;
317;22;18;8;12;
318;22;18;8;12;
319;22;18;8;12;
320;22;18;8;12;
321;22;18;8;12;
322;22;18;8;12;
323;22;18;8;12;
324;22;18;8;12;
325;22;18;8;12;
326;22;18;8;12;
327;22;18;8;12;
328;22;18;8;12;
329;22;18;8;12;
330;22;18;8;12;
331;22;18;8;12;
332;22;18;8;12;
333;22;18;8;12;
334;22;18;8;12;
335;22;18;8;12;
336;22;18;8;12;
337;22;18;8;12;
338;22;18;8;12;
339;22;18;8;12;
340;22;18;8;12;
341;22;18;8;12;
342;22;18;8;12;
343;22;18;8;12;
344;22;18;8;12;
345;22;18;8;12;
346;22;18;8;12;
347;22;18;8;12;
348;22;18;8;12;
349;22;18;8;12;
350;22;18;8;12;
351;22;18;8;12;
352;22;18;8;12;
353;22;18;8;12;
354;22;18;8;12;
355;22;18;8;12;
356;22;18;8;12;
357;22;18;8;12;
358;22;18;8;12;
359;22;18;8;12;
360;22;18;8;12;
361;22;18;8;12;
362;22;18;8;12;
363;22;18;8;12;
364;22;18;8;12;
365;22;18;8;12;
366;22;18;8;12;
367;22;18;8;12;
368;22;18;8;12;
369;22;18;8;12;
370;22;18;8;12;
371;22;18;8;12;
372;22;18;8;12;
373;22;18;8;12;
374;22;18;8;12;
375;22;18;8;12;
376;22;18;8;12;
377;22;18;8;12;
378;22;18;8;12;
379;22;18;8;12;
380;22;18;8;12;
381;22;18;8;12;
382;22;18;8;12;
383;22;18;8;12;
384;22;18;8;12;
385;22;18;8;12;
386;22;18;8;12;
387;22;18;8;12;
388;22;18;8;12;
389;22;18;8;12;
390;22;18;8;12;
391;22;18;8;12;
392;22;18;8;12;
393;22;18;8;12;
394;22;18;8;12;
395;22;18;8;12;
396;22;18;8;12;
397;22;18;8;12;
398;22;18;8;12;
399;22;18;8;12;
400;22;18;8;12;
401;22;18;8;12;
402;22;18;8;12;
403;22;18;8;12;
404;22;18;8;12;
405;22;18;8;12;
406;22;18;8;12;
407;22;18;8;12;
408;22;18;8;12;
409;22;18;8;12;
410;22;18;8;12;
411;22;18;8;12;
412;22;18;8;12;
413;22;18;8;12;
414;22;18;8;12;
415;22;18;10;12;
416;22;18;8;12;
417;22;18;8;12;
418;22;18;8;12;
419;22;18;8;12;
420;22;18;8;12;
421;22;18;8;12;
422;22;18;8;12;
423;22;18;8;12;
424;22;18;8;12;
425;22;18;8;12;
426;22;18;8;12;
427;22;18;8;12;
428;22;18;8;12;
429;22;18;8;12;
430;22;18;8;12;
431;22;18;8;12;
432;22;18;8;12;
433;22;18;8;12;
434;22;18;8;12;
435;22;18;8;12;
436;22;18;8;12;
437;22;18;8;12;
438;22;18;8;12;
439;22;18;8;12;
440;22;18;8;12;
441;22;18;8;12;
442;22;18;8;12;
443;22;18;8;12;
444;22;18;8;12;
445;22;18;8;12;
446;22;18;8;12;
447;22;18;8;12;
448;22;18;8;12;
449;22;18;8;12;
450;22;18;8;12;
451;22;18;8;12;
452;22;18;8;12;
453;22;18;8;12;
454;22;18;8;12;
455;22;18;8;12;
456;22;18;8;12;
457;22;18;8;12;
458;22;18;8;12;
459;22;18;8;12;
460;22;18;8;12;
461;22;18;8;12;
462;22;18;8;12;
463;22;18;8;12;
464;22;18;8;12;
465;22;18;8;12;
466;22;18;8;12;
467;22;18;8;12;
468;22;18;8;12;
469;22;18;8;12;
470;22;18;8;12;
471;22;18;8;12;
472;22;18;8;12;
473;22;18;8;12;
474;22;18;8;12;
475;22;18;8;12;
476;22;18;8;12;
477;22;18;8;12;
478;22;18;8;12;
479;22;18;8;12;
480;22;18;8;12;
481;22;18;8;12;
482;22;18;8;12;
483;22;18;8;12;
484;22;18;8;12;
485;22;18;8;12;
486;22;18;8;12;
487;22;18;8;12;
488;22;18;8;12;
489;22;18;8;12;
490;22;18;8;12;
491;22;18;8;12;
492;22;18;8;12;
493;22;18;8;12;
494;22;18;8;12;
495;22;18;8;12;
496;22;18;8;12;
497;22;18;8;12;
498;22;18;8;12;
499;22;18;8;12;
500;22;18;8;12;
501;22;18;8;12;
502;22;18;8;12;
503;22;18;8;12;
504;22;18;8;12;
505;22;18;8;12;
506;22;18;8;12;
507;22;18;8;12;
508;22;18;8;12;
509;22;18;8;12;
510;22;18;8;12;
511;22;18;8;12;
512;22;18;8;12;
513;22;18;8;12;
514;22;18;8;12;
515;22;18;8;12;
516;22;18;8;12;
517;22;18;8;12;
518;22;18;8;12;
519;22;18;8;12;
520;22;18;8;12;
521;22;18;8;12;
522;22;18;8;12;
523;22;18;8;12;
524;22;18;8;12;
525;22;18;8;12;
526;22;18;8;12;
527;22;18;8;12;
528;22;18;8;12;
529;22;18;8;12;
530;22;18;8;12;
531;22;18;8;12;
532;22;18;8;12;
533;22;18;8;12;
534;22;18;8;12;
535;22;18;8;12;
536;22;18;8;12;
537;22;18;8;12;
538;22;18;8;12;
539;22;18;8;12;
540;22;18;8;12;
541;22;18;8;12;
542;22;18;8;12;
543;22;18;8;12;
544;22;18;8;12;
545;22;18;8;12;
546;22;18;8;12;
547;22;18;8;12;
548;22;18;8;12;
549;22;18;8;12;
550;22;18;8;12;
551;22;18;8;12;
552;22;18;8;12;
553;22;18;8;12;
554;22;18;8;12;
555;22;18;8;12;
556;22;18;8;12;
557;22;18;8;12;
558;22;18;8;12;
559;22;18;8;12;
560;22;18;8;12;
561;22;18;8;12;
562;22;18;8;12;
563;22;18;8;12;
564;22;18;8;12;
565;22;18;8;12;
566;22;18;8;12;
567;22;18;8;12;
568;22;18;8;12;
569;22;18;8;12;
570;22;18;8;12;
571;22;18;8;12;
572;22;18;8;12;
573;22;18;8;12;
574;22;18;8;12;
575;22;18;8;12;
576;22;18;8;12;
577;22;18;8;12;
578;22;18;8;12;
579;22;18;8;12;
580;22;18;8;12;
581;22;18;8;12;
582;22;18;8;12;
583;22;18;8;12;
584;22;18;10;12;
585;22;18;8;12;
586;22;18;8;12;
587;22;18;8;12;
588;22;18;8;12;
589;22;18;8;12;
590;22;18;8;12;
591;22;18;8;12;
592;22;18;8;12;
593;22;18;8;12;
594;22;18;8;12;
595;22;18;8;12;
596;22;18;8;12;
597;22;18;8;12;
598;22;18;8;12;
599;22;18;8;12;
600;22;18;8;12;
601;22;18;8;12;
602;22;18;8;12;
603;22;18;8;12;
604;22;18;8;12;
605;22;18;8;12;
606;22;18;8;12;
607;22;18;8;12;
608;22;18;8;12;
609;22;18;8;12;
610;22;18;8;12;
611;22;18;8;12;
612;22;18;8;12;
613;22;18;8;12;
614;22;18;8;12;
615;22;18;8;12;
616;22;18;8;12;
617;22;18;8;12;
618;22;18;8;12;
619;22;18;8;12;
620;22;18;8;12;
621;22;18;8;12;
622;22;18;8;12;
623;22;18;8;12;
624;22;18;8;12;
625;22;18;8;12;
626;22;18;8;12;
627;22;18;8;12;
628;22;18;8;12;
629;22;18;8;12;
630;22;18;8;12;
631;22;18;10;12;
632;22;18;8;12;
633;22;18;8;12;
634;22;18;8;12;
635;22;18;8;12;
636;22;18;8;12;
637;22;18;8;12;
638;22;18;8;12;
639;22;18;8;12;
640;22;18;8;12;
641;22;18;8;12;
642;22;18;8;12;
643;22;18;8;12;
644;22;18;8;12;
645;22;18;8;12;
646;22;18;8;12;
647;22;18;8;12;
648;22;18;8;12;
649;22;18;8;12;
650;22;18;8;12;
651;22;18;8;12;
652;22;18;8;12;
653;22;18;8;12;
654;22;18;8;12;
655;22;18;8;12;
656;22;18;8;12;
657;22;18;8;12;
658;22;18;8;12;
659;22;18;8;12;
660;22;18;8;12;
661;22;18;8;12;
662;22;18;8;12;
663;22;18;8;12;
664;22;18;8;12;
665;22;18;8;12;
666;22;18;8;12;
667;22;18;8;12;
668;22;18;8;12;
