Time (Day);ProduktA;ProduktB;ProduktC;ProduktD;
0;0;0;0;0;
1;0;-1500;-625;-150;
2;64,5853;-1500;-184,646;114,213;
3;-14,3125;-1589,66;-722,586;-208,551;
4;-67,1455;-1649,69;-770,311;-424,687;
5;34,9397;-1533,69;-138,203;-7,06543;
6;125,826;-1500;718,481;364,741;
7;143,95;-1225;1140,67;438,886;
8;183,178;-1297,5;1297,5;652,208;
9;131,021;-1335,33;504,364;421,844;
10;61,2208;-1369,56;-334,586;78,3035;
11;-2,85046;-1434,76;-1029,67;-152,171;
12;-98,6328;-1487;-1475,36;-441,479;
13;-92,5474;-1495;-950,761;-309,437;
14;-225,376;-1566,89;-1278,49;-712,67;
15;-178,877;-1445,91;-413,126;-441,403;
16;-289,548;-1511,9;-1059,7;-887,304;
17;-196,367;-1445,76;-99,4036;-541,718;
18;-183,287;-1457,98;-188,415;-574,788;
19;-78,5103;-1481,35;795,728;-197,085;
20;-124,745;-1547,25;154,886;-515,188;
21;-199,323;-1663,27;-493,633;-887,634;
22;-195,161;-1703,65;-1056,73;-1020,81;
23;-210,156;-1763,99;-1192,76;-1168,22;
24;-199,555;-1799,8;-905,173;-1201,62;
25;-238,446;-1874,77;-888,183;-1348,17;
26;-189,867;-1861,82;-418,857;-1224,92;
27;-72,3657;-1778,43;308,032;-907,576;
28;-100,749;-1866,94;70,2894;-1206,84;
29;-45,0859;-1863,54;171,774;-1186,1;
30;-59,2339;-1941,55;-472,251;-1432,24;
31;-83,9731;-2031,08;-848,981;-1722,49;
32;42,1731;-1949,38;-220,94;-1342,84;
33;26,3381;-2029,98;-244,167;-1449,58;
34;110,156;-1993,68;472,5;-1203,22;
35;204,906;-1942,32;827,364;-866,481;
36;151,147;-2054,53;296,989;-1180,1;
37;110,272;-2145,5;-418,18;-1455,76;
38;174,368;-2114,37;-414,718;-1217,98;
39;270,971;-2040,14;243,685;-855,034;
40;250,002;-2095,02;416,947;-928,875;
41;184,112;-2197,02;67,1697;-1100,16;
42;218,725;-2176,62;27,469;-904,476;
43;329,556;-2061,01;634,727;-440,613;
44;264,119;-2140,7;342,783;-628,297;
45;318,698;-2080,33;810,682;-242,442;
46;227,021;-2180,34;-51,4429;-457,698;
47;169,786;-2234,6;-341,993;-570,848;
48;257,334;-2119,89;138,027;-70,438;
49;300,788;-2053,35;828,061;348,096;
50;186,86;-2160,49;448,876;65,6968;
51;39,8418;-2304,12;-524,928;-275,673;
52;51,4756;-2262,92;-685,528;-18,5957;
53;-71,1543;-2370,46;-1323,21;-366,585;
54;-137,664;-2415,2;-1117,55;-387,857;
55;-246,277;-2509,34;-1429,41;-532,043;
56;-328,372;-2570,74;-1382,58;-670,886;
57;-356,07;-2567,12;-1225,53;-665,254;
58;-279,527;-2445,55;-267,3;-187,866;
59;-371,759;-2513,04;-611,299;-504,074;
60;-347,017;-2447,22;-297,351;-379,239;
61;-221,149;-2265,53;199,66;117,978;
62;-135,223;-2128,26;793,914;420,372;
63;-18,7865;-1956,45;1410,89;826,192;
64;-48,2634;-1954,44;774,117;691,655;
65;-75,3896;-1949,42;-17,9296;488,921;
66;2,60315;-1827,92;-175,726;711,931;
67;118,541;-1669,64;449,518;1084,27;
68;155,544;-1607,29;856,626;1092,1;
69;160,315;-1589,5;902,597;1068,68;
70;120,99;-1627,05;248,75;924,92;
71;168,521;-1570,28;171,101;1062,8;
72;236,823;-1497,23;403,376;1081,12;
73;205,854;-1546,4;344,152;1067,53;
74;175,272;-1602,81;195,391;1089,85;
75;206,771;-1595,32;310,603;1093,43;
76;140,161;-1703,49;-129,311;955,324;
77;54,5298;-1838,46;-587,689;772,812;
78;-24,0225;-1971,04;-1098,3;670,803;
79;-113,221;-2118,67;-1436,4;486,014;
80;-93,3218;-2144,08;-869,526;752,264;
81;-90,9746;-2191,65;-330,44;981,496;
82;-70,9604;-2217,37;303,993;1082,14;
83;-0,615601;-2182,37;853,938;1067,56;
84;69,0923;-2143,72;1197,36;1046,67;
85;176,023;-2056,64;1627,41;1050,8;
86;226,583;-2029,33;673,777;1059,36;
87;184,93;-2101,94;-10,6021;913,621;
88;148,489;-2163,37;-726,449;794,192;
89;132,743;-2196,87;-660,725;808,085;
90;195,363;-2136,96;122,51;1021,54;
91;112,15;-2239,56;27,0381;855,946;
92;163,257;-2185,82;771,33;1015,14;
93;87,3978;-2270,63;210,845;830,023;
94;103,214;-2245,77;488,893;981,59;
95;130,484;-2203,43;502,507;1007,94;
96;142,619;-2176,56;833,744;1006,59;
97;109,241;-2196,65;644,894;971,039;
98;146,333;-2135,6;949,172;1022,09;
99;155,041;-2102,43;911,872;1027,9;
100;228,806;-1993,36;1514,61;1037,04;
101;162,626;-2042,42;989,685;927,122;
102;177,832;-1998,96;1093,63;1013,78;
103;66,3965;-2098,28;69,637;692,635;
104;103,978;-2029,96;486,971;1005,59;
105;121,465;-1985,63;654,702;1003,35;
106;110,542;-1977,27;1125,92;1000,28;
107;140,264;-1923,44;1434,46;997,554;
108;189,197;-1850,83;1457,46;1001,99;
109;242,232;-1773,18;1357,65;1004,59;
110;160,388;-1852,58;656,126;829,728;
111;200,821;-1796,71;872,566;987,197;
112;72,6162;-1935,97;35,7759;651,63;
113;44,3662;-1965,69;222,629;744,153;
114;-39,6377;-2063,66;-186;660,871;
115;-220,982;-2276,68;-795,484;195,113;
116;-286,536;-2359,32;-897,438;123,113;
117;-414,769;-2517,26;-1289,74;-170,148;
118;-437,028;-2554,1;-782,542;-132,622;
119;-571,922;-2720,16;-1208,78;-564,567;
120;-499,979;-2650,66;-192,183;-194,339;
121;-590,443;-2761,68;-699,468;-604,996;
122;-608,466;-2787,66;-483,084;-742,624;
123;-485,075;-2648,26;47,0088;-378,664;
124;-475,503;-2634,93;182,953;-467,317;
125;-533,444;-2691,87;-333,228;-944,688;
126;-429,425;-2563,29;-62,262;-688,203;
127;-349,905;-2456,4;58,5137;-625,294;
128;-333,372;-2416,77;99,7146;-848,757;
129;-349,079;-2413,47;-363,765;-1127,42;
130;-221,613;-2245,38;66,8296;-842,317;
131;-134,825;-2119,44;283,256;-806,307;
132;-132,796;-2091,28;190,189;-1056,1;
133;-87,0552;-2014,77;43,7844;-1085,45;
134;-51,9375;-1950,83;-207,863;-1193,34;
135;-30,2952;-1903,05;-367,67;-1385,99;
136;-87,1104;-1949,48;-971,721;-1792,05;
137;-14,9313;-1853,74;-615,628;-1639,47;
138;56,5103;-1762,27;-217,511;-1501,54;
139;81,2019;-1728,88;137,197;-1535,88;
140;108,745;-1696,99;178,439;-1531,29;
141;101,914;-1708,45;-178,652;-1694,97;
142;253,526;-1542,62;524,326;-1243,35;
143;355,948;-1481,31;1018,09;-921,16;
144;396,332;-1501,42;1309,65;-818,67;
145;390,869;-1530,42;881,742;-885,801;
146;322,12;-1635,55;-51,0908;-1172,17;
147;287,077;-1705,05;-660,635;-1347,6;
148;299,674;-1726,49;-563,22;-1224,74;
149;212,151;-1857,54;-726,72;-1430,3;
150;120,565;-1986,84;-827,819;-1614,23;
151;218,9;-1567,54;-505,729;-1196,99;
152;124,122;-1703,29;-803,716;-1480,04;
153;33,271;-1833,76;-1043,21;-1762,92;
154;-79,647;-1989,46;-1660,37;-2098,57;
155;-8,71265;-1933,07;-836,672;-1714,81;
156;19,9108;-1920,34;-226,629;-1530,14;
157;-84,2012;-2133,95;-214,053;-1749,52;
158;-204,188;-2354,92;-961,828;-2106,73;
159;-236,237;-2465,42;-1312,6;-2172,6;
160;-235,047;-2527,47;-1245,67;-2168,38;
161;-262,839;-2616,77;-982,296;-2202,01;
162;-310,395;-2722,6;-923,904;-2280,01;
163;-385,348;-2851,59;-1267,58;-2551,24;
164;-262,189;-2744,1;-423,571;-2110,37;
165;-211,181;-2707,65;-67,7136;-1987,7;
166;-129,498;-2625,46;652,64;-1739,88;
167;-187,505;-2691,11;-122,152;-2058,86;
168;-236,721;-2735,63;-874,706;-2353,7;
169;-266,11;-2745,4;-1687,69;-2628,25;
170;-124,35;-2553,77;-742,401;-2096,61;
171;-167,209;-2564,64;-812,42;-2285,6;
172;-171,422;-2526,53;-459,089;-2288,37;
173;-214,554;-2525,16;-1112,78;-2507,66;
174;-196,929;-2448,18;-1152,08;-2521,97;
175;-182,743;-2369,81;-1313,81;-2577,69;
176;-171,16;-2296,04;-1112,43;-2540,56;
177;-123,417;-2179,93;-796,698;-2401,42;
178;-169,224;-2171,17;-1091,5;-2624,81;
179;-55,198;-1981,26;-448,06;-2214,96;
180;97,9167;-1749,62;331,925;-1637,28;
181;55,6237;-1743,66;11,1233;-1865,3;
182;9,70752;-1747,5;-695,531;-2087,74;
183;14,7954;-1700,61;-1323,78;-2058,88;
184;169,146;-1489,66;-496,267;-1446,45;
185;210,7;-1430,84;-42,9563;-1230,88;
186;125,756;-1514;-346,421;-1429,08;
187;177,445;-1462,38;-332,529;-1142,13;
188;295,443;-1454,22;104,117;-620,217;
189;335,411;-1462,67;383,008;-398,201;
190;292,562;-1533,08;61,4431;-382,943;
191;366,591;-1520,41;290,271;117,276;
192;358,886;-1563,82;-13,1187;240,73;
193;315,546;-1652,78;-234,381;269,365;
194;298,063;-1693,18;-435,944;504,269;
195;370,741;-1629,22;176,938;1128,38;
196;455,299;-1557,42;990,516;1276,31;
197;530,443;-1549,87;1788,33;1280,33;
198;488,003;-1623,04;106,448;1278,62;
199;478,14;-1660,12;-298,538;1295,22;
200;423,336;-1748,67;-1119,27;1281,59;
201;352,202;-1857,94;-914,028;1258,64;
202;239,659;-2016,38;-1100,03;1274,51;
203;180,84;-2103,25;-767,997;1290,8;
204;188,614;-2113,8;-36,7493;1295,33;
205;39,9185;-2301,11;-310,105;1213,83;
206;-111,223;-2488,26;-878,474;1071,78;
207;-200,316;-2601,26;-1386,13;1160,23;
208;-246,02;-2659,72;-1296,59;1265,53;
209;-192,939;-2601,59;-282,296;1242,33;
210;-168,816;-2573,28;553,836;1233,62;
211;-123,649;-2513,59;1248,4;1235,5;
212;-213,91;-2599,2;451,214;1069,68;
213;-299,889;-2672,41;-538,338;870,9;
214;-219,076;-2549,55;-491,063;1205,81;
215;-197,724;-2491,17;-236,807;1195,43;
216;-137,178;-2385,82;629,555;1165,27;
217;-146,281;-2357,96;662,743;1157,78;
218;-83,0613;-2242,83;966,327;1157,33;
219;-75,5562;-2186,25;539,758;1157,08;
220;-45,9049;-2105,04;461,612;1156,76;
221;60,1724;-1938,03;816,336;1157,21;
222;95,554;-1854,86;987,847;1157,02;
223;132,021;-1773,29;1147,86;1155,8;
224;47,4419;-1833,95;264,845;988,867;
225;46,8713;-1802,7;-36,6987;1135,62;
226;-47,5728;-1883,46;-941,135;906,63;
227;-49,853;-1867,8;-700,848;1132,31;
228;-49,54;-1856,77;-474,828;1161,16;
229;-55,9038;-1861,11;19,8447;1155,31;
230;-2,48291;-1802,15;566,214;1154,49;
231;-20,6891;-1830,57;477,707;1152,67;
232;-113,228;-1946,58;-311,324;872,292;
233;-81,4036;-1926,59;-393,754;1124,5;
234;-166,817;-2044,81;-1079,98;924,733;
235;-156,387;-2058,36;-688,521;1112,61;
236;-219,556;-2160,13;-963,284;1041,51;
237;-180,755;-2148,2;-311,656;1137,72;
238;-78,1445;-2062,38;412,064;1133,27;
239;35,7982;-1964,87;1361,44;1128,71;
240;118,409;-1900,6;1702,52;1124,36;
241;222,22;-1811,58;378,544;1120,21;
242;166,481;-1900,9;-729,435;876,748;
243;150,782;-1943,51;-1421,32;838,935;
244;142,633;-1977,2;-1212,78;901,634;
245;163,711;-1978,14;-513,261;1113,84;
246;171,292;-1993,73;55,3;1103,65;
247;172,125;-2017,23;534,895;1112,19;
248;128,372;-2087,11;334,099;1099,03;
249;50,0565;-2192,88;-253,497;914,881;
250;54,3981;-2201,81;-358,855;1061,22;
251;63,5974;-2203,46;-185,635;1089,9;
252;104,487;-2167,04;483,459;1087,36;
253;-7,07227;-2301,76;-1,39441;853,577;
254;-112,322;-2425,05;-622,182;599,419;
255;-227,753;-2554,2;-1610,8;248,195;
256;-330,32;-2665,08;-2094,99;-52,626;
257;-260,18;-2576,81;-1164,46;372,831;
258;-384,417;-2707,92;-1290,41;42,7153;
259;-452,012;-2769,49;-1117,29;-136,798;
260;-486,893;-2788,18;-1425,67;-258,331;
261;-552,988;-2835,75;-1761,64;-598,525;
262;-445,883;-2680,4;-990,949;-300,613;
263;-461,455;-2663,63;-950,39;-412,874;
264;-309,808;-2452,02;264,805;80,4937;
265;-335,557;-2438,1;-251,168;-199,242;
266;-341,606;-2398,79;-554,145;-438,084;
267;-287,197;-2287,11;-1000,9;-499,767;
268;-136,817;-2067,95;-260,837;-103,067;
269;-8,66223;-1874,64;458,367;180,175;
270;33,9987;-1784,01;700,058;223,655;
271;151,602;-1610,22;937,736;505,79;
272;290,678;-1415;1142,25;833,592;
273;364,303;-1391,51;1055,83;895,99;
274;390,741;-1428,81;682,012;875,657;
275;505,351;-1458,29;918,774;1055,55;
276;600,03;-1472,3;1214,02;1071,98;
277;658,74;-1501,77;1535,65;1086,26;
278;704,356;-1533,68;1027,4;1065,06;
279;639,216;-1614,95;289,958;953,036;
280;514,14;-1754,57;-830,262;606,066;
281;558,852;-1676,16;-356,623;1049,48;
282;586,818;-1603,38;331,411;1111,36;
283;584,216;-1559,61;1198,79;1097,11;
284;530,504;-1572,64;1295,87;1103,06;
285;557,812;-1538,88;1618,57;1078,96;
286;429,089;-1650,25;633,874;834,572;
287;272,157;-1801,25;-281,879;559,682;
288;172,784;-1894,25;-885,221;585,724;
289;73,9197;-1993,6;-892,072;630,5;
290;-34,4918;-2109,58;-685,238;617,294;
291;-166,285;-2251,35;-660,897;554,46;
292;-248,416;-2339,6;-556,32;574,737;
293;-209,948;-2292,44;193,408;967,107;
294;-280,457;-2371,53;176,741;872,016;
295;-319,746;-2416,81;260,442;874,218;
296;-263,394;-2353,72;572,053;1009,22;
297;-359,218;-2462,47;-15,1514;677,313;
298;-447,945;-2561,71;-577,057;342,104;
299;-411,101;-2519,05;-483,691;566,651;
300;-393,551;-2496,15;-193,733;661,377;
301;-344,027;-2060,1;-149,59;723,704;
302;-279,951;-1983,05;328,922;1002;
303;-340,998;-2044,56;-273,532;685,736;
304;-265,303;-1946,69;109,796;844,785;
305;-345,162;-2025,32;-806,122;404,532;
306;-244,811;-1898,47;-127,686;707,55;
307;-142,468;-1854,17;390,316;1009,81;
308;-221,913;-2012,59;135,159;675,716;
309;-101,304;-1937,22;686,951;1024,03;
310;-20,8409;-1905,16;767,868;1021,94;
311;60,7966;-1866,97;1163,67;1021,85;
312;34,0579;-1952,72;548,92;826,722;
313;128,291;-1903,4;797,363;1021,61;
314;49,5944;-2046,66;-224,845;583,935;
315;136,79;-2000,45;348,627;907,095;
316;47,1279;-2153,02;-510,973;550,485;
317;-24,5518;-2281,92;-703,895;283,769;
318;82,272;-2202,07;-141,275;712,978;
319;162,638;-2149,52;734,962;1012,83;
320;142,326;-2203,07;876,663;905,201;
321;32,8347;-2354,08;14,1918;498,903;
322;91,5195;-2305,58;-47,4388;706,296;
323;144,257;-2255,28;82,3878;829,744;
324;42,3279;-2376,4;-286,815;429,255;
325;-15,5781;-2443,74;-542,35;277,302;
326;-27,1224;-2451,67;-635,974;303,478;
327;71,9166;-2325,38;278,84;680,745;
328;111,793;-2261,73;850,602;846,271;
329;91,3547;-2262,6;917,989;809,146;
330;188,573;-2123,14;1277,43;954,374;
331;238,854;-2032,2;1256,81;952,737;
332;243,687;-1989,45;1112,64;908,515;
333;331,453;-1852,28;1418,86;959,386;
334;233,978;-1925,64;570,641;609,728;
335;303,613;-1808,62;1011,95;950,13;
336;170,053;-1925,35;-82,9458;510,186;
337;142,286;-1924,64;47,7632;538,85;
338;13,7582;-2041,02;-856,733;152,177;
339;35,3848;-1992,94;-142,301;430,691;
340;42,7087;-1963,14;201,838;555,623;
341;11,449;-1983,47;672,916;588,675;
342;80,8878;-1891,05;1239,63;955,165;
343;125,917;-1830,38;1543,73;950,139;
344;70,0331;-1885,27;1046,04;700,122;
345;65,0929;-1887,2;744,698;734,667;
346;139,895;-1802,44;978,96;965,491;
347;44,0784;-1914,77;441,088;651,905;
348;-42,7413;-2021,73;37,8594;414,293;
349;-133,569;-2137,65;-638,739;182,666;
350;-110,734;-2125,27;-223,603;346,279;
351;-103,859;-2133,18;207,812;427,65;
352;-163,982;-2221,41;342,447;295,379;
353;-250,424;-2338,9;-143,323;-28,4763;
354;-262,448;-2370,75;-304,757;-107,962;
355;-210,103;-2327,5;22,8518;42,5996;
356;-293,851;-2438,66;-297,885;-348,132;
357;-314,723;-2477,53;-262,115;-448,083;
358;-302,27;-2476,01;-276,965;-443,939;
359;-190,876;-2357,43;593,091;-82,989;
360;-131,604;-2294,56;1024,47;39,6489;
361;-106,644;-2268,66;1156,51;47,3596;
362;-98,2451;-2256,46;711,015;-89,7605;
363;-92,3357;-2243,44;245,271;-267,724;
364;-49,6165;-2185,71;144,819;-286,809;
365;-30,613;-2154,73;177,07;-316,205;
366;75,2479;-2024,38;945,67;32,7813;
367;164,536;-1912,1;1524,52;305,783;
368;229,22;-1826,41;1324,27;469,513;
369;256,683;-1781,94;1051,6;469,365;
370;343,915;-1670,07;1099,61;739,014;
371;344,249;-1657,97;895,43;655,769;
372;376,615;-1613,45;1086,36;784,867;
373;243,872;-1760,79;60,2756;308,738;
374;206,025;-1804,17;-74,0493;270,479;
375;153,483;-1867,23;-399,67;173,615;
376;79,5505;-1959,5;-318,919;34,6943;
377;-20,5344;-2084,4;-569,354;-212,222;
378;15,1252;-2059,23;143,771;130,135;
379;-2,70813;-2094,57;355,203;157,538;
380;-18,5736;-2128,99;691,399;173,076;
381;-39,3677;-2169,19;535,87;144,048;
382;-149,19;-2309,76;-220,58;-276,103;
383;-124,061;-2294,38;-122,657;-190,142;
384;-178,355;-2369,75;-412,197;-354,677;
385;-285,579;-2503,42;-727,413;-742,453;
386;-392,741;-2634,92;-1295,62;-1134,82;
387;-355,209;-2599,37;-806,928;-966,87;
388;-287,539;-2524,03;-31,3052;-781,892;
389;-303,363;-2540,89;326,848;-929,978;
390;-241,152;-2465,03;737,794;-795,169;
391;-199,268;-2406,45;644,155;-834,896;
392;-205,377;-2396,15;254,592;-1140,28;
393;-189,277;-2358,1;-62,5481;-1313,58;
394;-248,726;-2404,34;-760,062;-1724,78;
395;-188,991;-2312,36;-428,247;-1666,09;
396;-177,004;-2274,26;-347,907;-1757,71;
397;-88,6558;-2148,82;481,612;-1524,87;
398;-92,1721;-2126,26;328,035;-1700,25;
399;-134,126;-2147,61;-113,518;-2057,07;
400;-79,0015;-2057,79;-259,625;-2074,88;
401;-18,774;-1964,7;-83,7021;-2029,98;
402;59,2167;-1853,77;473,214;-1903,35;
403;88,4156;-1803,24;656,073;-1884,75;
404;170,157;-1695,79;1030,53;-1674,85;
405;279,399;-1558,93;1375,91;-1392,95;
406;274,629;-1555,75;1025,41;-1532,02;
407;193,886;-1644,09;76,4761;-1923;
408;284,607;-1543,71;257,7;-1568,04;
409;366,481;-1514,58;720,339;-1236,43;
410;416,932;-1537,29;1447,26;-967,809;
411;277,843;-1717,4;555,566;-1415,3;
412;284,068;-1736,62;404,601;-1293,99;
413;356,589;-1682,21;533,91;-963,419;
414;414,765;-1649,86;1272,25;-600,625;
415;447,845;-1638,96;1768,43;-248,272;
416;466,179;-1635,56;117,996;92,0764;
417;358,521;-1775,81;-832,595;-174,771;
418;358,231;-1796,13;-1059,53;11,9463;
419;314,658;-1867,94;-563,295;91,072;
420;287,133;-1923,49;174,396;313,031;
421;127,248;-2130,46;-284,008;41,3921;
422;-19,0002;-2322,24;-674,331;-138,234;
423;13,907;-2306,09;-142,265;318,55;
424;-157,971;-2520,63;-648,391;-50,6885;
425;-324,426;-2725,95;-1049,68;-421,661;
426;-330,271;-2746;-828,558;-139,072;
427;-404,05;-2836,55;-782,272;-219,959;
428;-387,989;-2817,71;-23,2139;19,2913;
429;-336,878;-2755,2;628,642;447,983;
430;-259,55;-2653,82;1355,2;854,81;
431;-206,326;-2570,07;1539,08;1037,81;
432;-255,877;-2597,54;810,538;868,057;
433;-314,874;-2628,23;-188,959;608,993;
434;-228,417;-2488,64;-64,8005;946,801;
435;-222,43;-2438,09;-24,6943;993,797;
436;-274,83;-2452,63;-47,6118;832,571;
437;-315,419;-2452,61;-365,812;706,199;
438;-395,086;-2494,7;-1029,33;363,116;
439;-476,972;-2537,18;-1657,43;-75,4014;
440;-448,261;-2456,94;-1391,81;-9,51099;
441;-366,024;-2318,55;-551,482;262,025;
442;-333,63;-2238,97;60,9304;303,27;
443;-407,76;-2283,3;-430,746;-107,538;
444;-409,944;-2247,46;-895,995;-315,978;
445;-374,41;-2169,97;-1207,31;-431,582;
446;-244,895;-1990,77;-426,156;-112,648;
447;-199,146;-1914,07;-85,5864;-79,3777;
448;-198,101;-1894,6;-81,5173;-210,279;
449;-188,709;-1869,22;-525,125;-395,606;
450;-119,732;-1780,88;-562,461;-382,185;
451;53,4513;-1417,69;-361,201;-118,694;
452;41,5249;-1448,96;-542,527;-392,154;
453;83,1371;-1462,26;-446,604;-418,158;
454;179,62;-1464,57;-98,4316;-220,897;
455;139,767;-1532,86;-511,659;-618,715;
456;202,251;-1491,02;-278,736;-573,826;
457;176,741;-1594,54;-683,442;-771,169;
458;287,385;-1545,34;157,259;-439,304;
459;355,39;-1543,82;555,936;-244,447;
460;251,734;-1711,35;1,77014;-667,959;
461;162,552;-1864,36;-930,998;-1092,88;
462;64,6704;-2030,77;-1919,71;-1527,3;
463;179,131;-1956,8;-980,167;-1107,82;
464;72,9409;-2134,77;-1140,77;-1477,18;
465;79,4154;-2182,04;-324,108;-1322,02;
466;4,65308;-2315,74;-847,716;-1571,62;
467;106,98;-2240,86;64,0178;-1181,82;
468;116,246;-2263,31;-19,7322;-1237;
469;180,479;-2219,75;674,409;-947,159;
470;115,358;-2314,35;-53,74;-1238,74;
471;165,139;-2271,95;227,341;-1016,34;
472;218,856;-2215,51;252,771;-838,159;
473;183,92;-2254,38;209,729;-923,549;
474;187,66;-2241,8;179,333;-860,766;
475;199,421;-2215,55;211,773;-715,305;
476;107,53;-2299,18;-387,545;-1040,63;
477;73,2341;-2313,26;-549,768;-1087,81;
478;-37,1511;-2410,45;-1266,38;-1402,5;
479;-98,5183;-2447,82;-1326,14;-1556,21;
480;-114,889;-2431,4;-1119,1;-1527,32;
481;-221,305;-2516,12;-1279,77;-1819,61;
482;-189,546;-2440;-671,805;-1600,5;
483;-100,777;-2297,57;120,792;-1137,29;
484;15,8184;-2120,73;1183,64;-646,88;
485;52,8253;-2032,92;1346,83;-489,336;
486;58,8685;-1980,78;978,142;-451,605;
487;39,1674;-1956,75;124,452;-564,445;
488;-42,4689;-2005,47;-893,702;-906,837;
489;-34,391;-1957,23;-976,879;-798,613;
490;-69,8921;-1965,06;-990,072;-801,275;
491;-164,745;-2045,78;-1108,94;-1027,71;
492;-170,976;-2031,14;-877,931;-918,264;
493;-213,646;-2062,45;-1003,99;-1012,89;
494;-173,827;-2003,34;-519,033;-846,586;
495;-53,1621;-1858,51;350,909;-334,412;
496;-133,435;-1947,51;-92,0542;-656,438;
497;3,08899;-1793,44;671,129;-129,549;
498;69,1338;-1724,22;602,255;129,943;
499;28,7675;-1778,95;263,856;-54,2236;
500;72,9492;-1741,82;103,179;143,804;
501;99,4376;-1731,45;-16,6655;363,901;
502;105,635;-1745,31;-21,8198;437,968;
503;197,227;-1668,01;597,44;950,32;
504;114,03;-1793,65;3,81885;762,542;
505;231,676;-1691,89;776,93;1109,13;
506;252,098;-1703,14;603,663;1103,86;
507;252,812;-1739,05;747,169;1103,87;
508;251,854;-1777,26;432,729;1112,02;
509;303,947;-1758,02;713,439;1131;
510;236,82;-1872,04;169,438;1002,15;
511;251,618;-1894,58;402,43;1130,46;
512;143,965;-2055,35;-400,874;956,173;
513;26,2159;-2225,66;-924,561;736,532;
514;5,39172;-2283,08;-977,184;915,731;
515;-73,2046;-2404,9;-1012,3;908,784;
516;-174,387;-2546,95;-1108,9;724,464;
517;-269,536;-2678,89;-1341,49;612,5;
518;-221,948;-2641,59;-685,159;988,109;
519;-172,815;-2594,24;2,73193;1097,34;
520;-218,624;-2648,43;84,2905;1022,79;
521;-142,609;-2556,6;531,783;1099,14;
522;-168,99;-2572,14;28,6377;994,045;
523;-122,519;-2496,13;186,274;1087,06;
524;-211,301;-2568,55;-751,507;711,111;
525;-257,589;-2588,05;-1073,31;553,408;
526;-167,503;-2446,54;-613,555;891,625;
527;-173,834;-2412,42;-343,959;888,37;
528;-222,754;-2422,66;-428,246;662,761;
529;-242,664;-2398,57;-718,11;565,117;
530;-130,659;-2221,28;-180,817;919,201;
531;-52,9004;-2081,57;284,896;1046,2;
532;-82,6057;-2066,96;138,504;856,774;
533;-139,463;-2085,42;-575,501;561,92;
534;-191,201;-2099,49;-1376,28;252,336;
535;-211,275;-2080,43;-1702,2;48,9875;
536;-87,9385;-1905;-685,053;509,711;
537;-69,812;-1855,99;-185,45;584,073;
538;-139,159;-1911,73;-371,58;268,008;
539;-193,524;-1955,05;-1114,44;-62,1921;
540;-127,843;-1866,19;-1083,79;36,4639;
541;-136,045;-1866,24;-1245,39;-190,305;
542;-164,658;-1899,08;-1188,9;-395,329;
543;-183,829;-1928,58;-1312,34;-539,015;
544;-39,5798;-1776,6;-290,579;-82,8547;
545;-54,3364;-1808,63;-398,983;-316,023;
546;90,0266;-1665,46;616,715;147,179;
547;50,5559;-1734,59;-187,367;-189,503;
548;88,2876;-1719,09;-167,295;-231,452;
549;105,748;-1729,18;-705,318;-353,301;
550;224,044;-1630,49;81,7705;55,3569;
551;287,716;-1594,9;409,697;183,985;
552;294,257;-1629,23;587,889;177,363;
553;427,255;-1519,46;1121,32;636,005;
554;418,571;-1571,26;716,718;537,291;
555;461,885;-1563,42;766,428;659,236;
556;465,091;-1603,69;385,058;728,554;
557;548,103;-1557,54;924,197;1025,07;
558;450,403;-1712,12;233,884;704,642;
559;479,936;-1723,43;623,924;1021,4;
560;373,278;-1886,89;-233,93;774,89;
561;434,177;-1857,91;554,179;1045,85;
562;357,921;-1982;137,268;961,978;
563;361,352;-2013,7;738,34;1066,66;
564;365,145;-2038,82;798;1074,25;
565;307,012;-2131,27;780,155;1051,85;
566;292,299;-2166,93;731,169;1063,5;
567;252,9;-2227,12;598,505;1041,2;
568;109,32;-2398,53;-174,852;716,034;
569;97,1418;-2415,72;-4,98755;971,452;
570;70,6556;-2443,73;106,383;1064,27;
571;7,4115;-2506,96;321,602;1044,19;
572;-148,901;-2670;-386,102;681,461;
573;-161,263;-2663,84;-233,744;898,61;
574;-115,598;-2583,06;233,644;1009,07;
575;-196,426;-2641,23;239,176;843,438;
576;-283,138;-2701,74;-83,8545;655,1;
577;-358,853;-2744,83;-645,802;477,257;
578;-407,948;-2750,61;-921,481;285,506;
579;-394,47;-2682,34;-585,543;381,65;
580;-443,007;-2683,59;-539,635;248,022;
581;-449,061;-2633,75;-278,654;236,76;
582;-365,238;-2479,52;281,298;519,081;
583;-234,958;-2270,94;1141,56;942,843;
584;-98,1689;-2054,17;1909,99;971,7;
585;-96,4771;-1993,14;-367,692;829,842;
586;-59,2014;-1893,71;-850,3;802,744;
587;48,5443;-1717,68;-974,888;969,688;
588;175,713;-1526,13;450,685;969,061;
589;99,1829;-1574,98;255,29;619,552;
590;121,66;-1521,62;434,528;732,611;
591;107,498;-1517,78;-25,2815;650,427;
592;19,3193;-1606,94;-537,877;255,74;
593;46,4642;-1576,27;-339,766;401,299;
594;-42,8339;-1690,67;-728,786;136,398;
595;49,2423;-1606,78;287,149;527,092;
596;-66,4097;-1768,78;-356,791;99,8213;
597;-91,1172;-1835,06;-217,443;36,2686;
